ticker,cnt_stock,trade_time,user_id,trade_type
 UNH,829,2024-04-04,65857,sell
 MRK,559,2024-04-04,17243,buy
 MRK,559,2024-04-04,17243,sell
 PFE,381,2024-04-04,49249,buy
 PFE,381,2024-04-04,49249,sell
 PG,566,2024-04-04,34704,buy
 PG,566,2024-04-04,34704,sell
 KO,810,2024-04-04,41192,buy
 KO,810,2024-04-04,41192,sell
 PEP,88,2024-04-04,36027,buy
 PEP,88,2024-04-05,36027,sell
 XOM,467,2024-04-04,21509,buy
 XOM,467,2024-04-05,21509,sell
 CVX,451,2024-04-05,4763,buy
 CVX,451,2024-04-05,4763,sell
 GE,512,2024-04-05,74533,buy
 GE,512,2024-04-05,74533,sell
 HON,657,2024-04-05,43194,buy
 HON,657,2024-04-05,43194,sell
 LMT,77,2024-04-05,35449,buy
 LMT,77,2024-04-05,35449,sell
 META,693,2024-04-05,12733,buy
 META,693,2024-04-05,12733,sell
 VZ,705,2024-04-05,19529,buy
 VZ,705,2024-04-05,19529,sell
 T,3,2024-04-05,90152,buy
 T,3,2024-04-05,90152,sell
 DIS,12,2024-04-05,44403,buy
 DIS,12,2024-04-05,44403,sell
 AMT,430,2024-04-05,86338,buy
 AMT,430,2024-04-05,86338,sell
 PLD,853,2024-04-05,16444,buy
 PLD,853,2024-04-05,16444,sell
 TSM,909,2024-04-05,87538,buy
 TSM,909,2024-04-05,87538,sell
 SHEL,952,2024-04-05,86137,buy
 SHEL,952,2024-04-05,86137,sell
 BRK.B,581,2024-04-05,80613,buy
 BRK.B,581,2024-04-05,80613,sell
 NKE,475,2024-04-05,269,buy
 NKE,475,2024-04-08,269,sell
AAPL,318,2024-04-05,83204,buy
AAPL,318,2024-04-08,83204,sell
 MSFT,819,2024-04-08,41612,buy
 MSFT,819,2024-04-08,41612,sell
 GOOGL,635,2024-04-08,36566,buy
 GOOGL,635,2024-04-08,36566,sell
 AMZN,888,2024-04-08,14006,buy
 AMZN,888,2024-04-08,14006,sell
 NVDA,193,2024-04-08,311,buy
 NVDA,193,2024-04-08,311,sell
 JPM,714,2024-04-08,48387,buy
 JPM,714,2024-04-08,48387,sell
 BAC,197,2024-04-08,3516,buy
 BAC,197,2024-04-08,3516,sell
 WFC,404,2024-04-08,439,buy
 WFC,404,2024-04-08,439,sell
 JNJ,242,2024-04-08,58108,buy
 JNJ,242,2024-04-08,58108,sell
 UNH,4,2024-04-08,48498,buy
 UNH,4,2024-04-08,48498,sell
 MRK,533,2024-04-08,62416,buy
 MRK,533,2024-04-08,62416,sell
 PFE,92,2024-04-08,62379,buy
 PFE,92,2024-04-08,62379,sell
 PG,522,2024-04-08,15178,buy
 PG,522,2024-04-08,15178,sell
 KO,56,2024-04-08,76260,buy
 KO,56,2024-04-08,76260,sell
 PEP,538,2024-04-08,10820,buy
 PEP,538,2024-04-09,10820,sell
 XOM,743,2024-04-08,49639,buy
 XOM,743,2024-04-09,49639,sell
 CVX,517,2024-04-09,24930,buy
 CVX,517,2024-04-09,24930,sell
 GE,962,2024-04-09,65447,buy
 GE,962,2024-04-09,65447,sell
 HON,896,2024-04-09,16035,buy
 HON,896,2024-04-09,16035,sell
 LMT,918,2024-04-09,13431,buy
 LMT,918,2024-04-09,13431,sell
 META,771,2024-04-09,69680,buy
 META,771,2024-04-09,69680,sell
 VZ,332,2024-04-09,63062,buy
 VZ,332,2024-04-09,63062,sell
 T,963,2024-04-09,92416,buy
 T,963,2024-04-09,92416,sell
 DIS,505,2024-04-09,20899,buy
 DIS,505,2024-04-09,20899,sell
 AMT,765,2024-04-09,14241,buy
 AMT,765,2024-04-09,14241,sell
 PLD,987,2024-04-09,60795,buy
 PLD,987,2024-04-09,60795,sell
 TSM,286,2024-04-09,6000,buy
 TSM,286,2024-04-09,6000,sell
 SHEL,177,2024-04-09,83821,buy
 SHEL,177,2024-04-09,83821,sell
 BRK.B,673,2024-04-09,43140,buy
 BRK.B,673,2024-04-09,43140,sell
 NKE,716,2024-04-09,90656,buy
 NKE,716,2024-04-10,90656,sell
AAPL,136,2024-04-09,41732,buy
AAPL,136,2024-04-10,41732,sell
 MSFT,555,2024-04-10,71773,buy
 MSFT,555,2024-04-10,71773,sell
 GOOGL,190,2024-04-10,13765,buy
 GOOGL,190,2024-04-10,13765,sell
 AMZN,984,2024-04-10,49462,buy
 AMZN,984,2024-04-10,49462,sell
 NVDA,716,2024-04-10,13495,buy
 NVDA,716,2024-04-10,13495,sell
 JPM,258,2024-04-10,35875,buy
 JPM,258,2024-04-10,35875,sell
 BAC,731,2024-04-10,52252,buy
 BAC,731,2024-04-10,52252,sell
 WFC,780,2024-04-10,52101,buy
 WFC,780,2024-04-10,52101,sell
 JNJ,286,2024-04-10,36036,buy
 JNJ,286,2024-04-10,36036,sell
 UNH,289,2024-04-10,20618,buy
 UNH,289,2024-04-10,20618,sell
 MRK,426,2024-04-10,15367,buy
 MRK,426,2024-04-10,15367,sell
 PFE,367,2024-04-10,90884,buy
 PFE,367,2024-04-10,90884,sell
 PG,493,2024-04-10,60541,buy
 PG,493,2024-04-10,60541,sell
 KO,506,2024-04-10,51921,buy
 KO,506,2024-04-10,51921,sell
 PEP,213,2024-04-10,73881,buy
 PEP,213,2024-04-11,73881,sell
 XOM,460,2024-04-10,75603,buy
 XOM,460,2024-04-11,75603,sell
 CVX,477,2024-04-11,88721,buy
 CVX,477,2024-04-11,88721,sell
 GE,647,2024-04-11,32451,buy
 GE,647,2024-04-11,32451,sell
 HON,203,2024-04-11,11027,buy
 HON,203,2024-04-11,11027,sell
 LMT,536,2024-04-11,30823,buy
 LMT,536,2024-04-11,30823,sell
 META,266,2024-04-11,69291,buy
 META,266,2024-04-11,69291,sell
 VZ,692,2024-04-11,19781,buy
 VZ,692,2024-04-11,19781,sell
 T,652,2024-04-11,90280,buy
 T,652,2024-04-11,90280,sell
 DIS,625,2024-04-11,684,buy
 DIS,625,2024-04-11,684,sell
 AMT,907,2024-04-11,90721,buy
 AMT,907,2024-04-11,90721,sell
 PLD,123,2024-04-11,72053,buy
 PLD,123,2024-04-11,72053,sell
 TSM,79,2024-04-11,16811,buy
 TSM,79,2024-04-11,16811,sell
 SHEL,114,2024-04-11,2500,buy
 SHEL,114,2024-04-11,2500,sell
 BRK.B,841,2024-04-11,66899,buy
 BRK.B,841,2024-04-11,66899,sell
 NKE,64,2024-04-11,34230,buy
 NKE,64,2024-04-12,34230,sell
AAPL,462,2024-04-11,57526,buy
AAPL,462,2024-04-12,57526,sell
 MSFT,806,2024-04-12,39359,buy
 MSFT,806,2024-04-12,39359,sell
 GOOGL,201,2024-04-12,53850,buy
 GOOGL,201,2024-04-12,53850,sell
 AMZN,41,2024-04-12,87643,buy
 AMZN,41,2024-04-12,87643,sell
 NVDA,186,2024-04-12,56990,buy
 NVDA,186,2024-04-12,56990,sell
 JPM,594,2024-04-12,28073,buy
 JPM,594,2024-04-12,28073,sell
 BAC,841,2024-04-12,35923,buy
 BAC,841,2024-04-12,35923,sell
 WFC,620,2024-04-12,54584,buy
 WFC,620,2024-04-12,54584,sell
 JNJ,33,2024-04-12,25336,buy
 JNJ,33,2024-04-12,25336,sell
 UNH,751,2024-04-12,46489,buy
 UNH,751,2024-04-12,46489,sell
 MRK,741,2024-04-12,50294,buy
 MRK,741,2024-04-12,50294,sell
 PFE,140,2024-04-12,18163,buy
 PFE,140,2024-04-12,18163,sell
 PG,110,2024-04-12,87134,buy
 PG,110,2024-04-12,87134,sell
 KO,932,2024-04-12,43953,buy
 KO,932,2024-04-12,43953,sell
 PEP,201,2024-04-12,64048,buy
 PEP,201,2024-04-15,64048,sell
 XOM,574,2024-04-12,49745,buy
 XOM,574,2024-04-15,49745,sell
 CVX,79,2024-04-15,16793,buy
 CVX,79,2024-04-15,16793,sell
 GE,126,2024-04-15,58501,buy
 GE,126,2024-04-15,58501,sell
 HON,854,2024-04-15,38090,buy
 HON,854,2024-04-15,38090,sell
 LMT,648,2024-04-15,37857,buy
 LMT,648,2024-04-15,37857,sell
 META,24,2024-04-15,83891,buy
 META,24,2024-04-15,83891,sell
 VZ,819,2024-04-15,81576,buy
 VZ,819,2024-04-15,81576,sell
 T,181,2024-04-15,28980,buy
 T,181,2024-04-15,28980,sell
 DIS,53,2024-04-15,12434,buy
 DIS,53,2024-04-15,12434,sell
 AMT,101,2024-04-15,8530,buy
 AMT,101,2024-04-15,8530,sell
 PLD,560,2024-04-15,29928,buy
 PLD,560,2024-04-15,29928,sell
 TSM,165,2024-04-15,40113,buy
 TSM,165,2024-04-15,40113,sell
 SHEL,679,2024-04-15,29334,buy
 SHEL,679,2024-04-15,29334,sell
 BRK.B,126,2024-04-15,74402,buy
 BRK.B,126,2024-04-15,74402,sell
 NKE,381,2024-04-15,84891,buy
 NKE,381,2024-04-16,84891,sell
AAPL,605,2024-04-15,91440,buy
AAPL,605,2024-04-16,91440,sell
 MSFT,911,2024-04-16,85836,buy
 MSFT,911,2024-04-16,85836,sell
 GOOGL,332,2024-04-16,42460,buy
 GOOGL,332,2024-04-16,42460,sell
 AMZN,674,2024-04-16,2889,buy
 AMZN,674,2024-04-16,2889,sell
 NVDA,681,2024-04-16,47842,buy
 NVDA,681,2024-04-16,47842,sell
 JPM,818,2024-04-16,52660,buy
 JPM,818,2024-04-16,52660,sell
 BAC,877,2024-04-16,13976,buy
 BAC,877,2024-04-16,13976,sell
 WFC,399,2024-04-16,2969,buy
 WFC,399,2024-04-16,2969,sell
 JNJ,233,2024-04-16,18447,buy
 JNJ,233,2024-04-16,18447,sell
 UNH,878,2024-04-16,76180,buy
 UNH,878,2024-04-16,76180,sell
 MRK,636,2024-04-16,57255,buy
 MRK,636,2024-04-16,57255,sell
 PFE,611,2024-04-16,13298,buy
 PFE,611,2024-04-16,13298,sell
 PG,381,2024-04-16,58358,buy
 PG,381,2024-04-16,58358,sell
 KO,575,2024-04-16,6940,buy
 KO,575,2024-04-16,6940,sell
 PEP,678,2024-04-16,30877,buy
 PEP,678,2024-04-17,30877,sell
 XOM,116,2024-04-16,25884,buy
 XOM,116,2024-04-17,25884,sell
 CVX,974,2024-04-17,2623,buy
 CVX,974,2024-04-17,2623,sell
 GE,484,2024-04-17,11983,buy
 GE,484,2024-04-17,11983,sell
 HON,935,2024-04-17,65762,buy
 HON,935,2024-04-17,65762,sell
 LMT,96,2024-04-17,9362,buy
 LMT,96,2024-04-17,9362,sell
 META,820,2024-04-17,41025,buy
 META,820,2024-04-17,41025,sell
 VZ,839,2024-04-17,75547,buy
 VZ,839,2024-04-17,75547,sell
 T,158,2024-04-17,33720,buy
 T,158,2024-04-17,33720,sell
 DIS,453,2024-04-17,40622,buy
 DIS,453,2024-04-17,40622,sell
 AMT,789,2024-04-17,24035,buy
 AMT,789,2024-04-17,24035,sell
 PLD,557,2024-04-17,71141,buy
 PLD,557,2024-04-17,71141,sell
 TSM,351,2024-04-17,55897,buy
 TSM,351,2024-04-17,55897,sell
 SHEL,959,2024-04-17,1890,buy
 SHEL,959,2024-04-17,1890,sell
 BRK.B,583,2024-04-17,64331,buy
 BRK.B,583,2024-04-17,64331,sell
 NKE,996,2024-04-17,63350,buy
 NKE,996,2024-04-18,63350,sell
AAPL,919,2024-04-17,29186,buy
AAPL,919,2024-04-18,29186,sell
 MSFT,49,2024-04-18,90105,buy
 MSFT,49,2024-04-18,90105,sell
 GOOGL,869,2024-04-18,81123,buy
 GOOGL,869,2024-04-18,81123,sell
 AMZN,286,2024-04-18,81956,buy
 AMZN,286,2024-04-18,81956,sell
 NVDA,544,2024-04-18,83852,buy
 NVDA,544,2024-04-18,83852,sell
 JPM,544,2024-04-18,1259,buy
 JPM,544,2024-04-18,1259,sell
 BAC,41,2024-04-18,85094,buy
 BAC,41,2024-04-18,85094,sell
 WFC,196,2024-04-18,38518,buy
 WFC,196,2024-04-18,38518,sell
 JNJ,802,2024-04-18,43599,buy
 JNJ,802,2024-04-18,43599,sell
 UNH,279,2024-04-18,81434,buy
 UNH,279,2024-04-18,81434,sell
 MRK,100,2024-04-18,34518,buy
 MRK,100,2024-04-18,34518,sell
 PFE,699,2024-04-18,65494,buy
 PFE,699,2024-04-18,65494,sell
 PG,597,2024-04-18,907,buy
 PG,597,2024-04-18,907,sell
 KO,220,2024-04-18,74825,buy
 KO,220,2024-04-18,74825,sell
 PEP,737,2024-04-18,75398,buy
 PEP,737,2024-04-19,75398,sell
 XOM,526,2024-04-18,22917,buy
 XOM,526,2024-04-19,22917,sell
 CVX,6,2024-04-19,3699,buy
 CVX,6,2024-04-19,3699,sell
 GE,93,2024-04-19,71726,buy
 GE,93,2024-04-19,71726,sell
 HON,670,2024-04-19,60881,buy
 HON,670,2024-04-19,60881,sell
 LMT,588,2024-04-19,49293,buy
 LMT,588,2024-04-19,49293,sell
 META,112,2024-04-19,61099,buy
 META,112,2024-04-19,61099,sell
 VZ,655,2024-04-19,81635,buy
 VZ,655,2024-04-19,81635,sell
 T,213,2024-04-19,84909,buy
 T,213,2024-04-19,84909,sell
 DIS,476,2024-04-19,86454,buy
 DIS,476,2024-04-19,86454,sell
 AMT,849,2024-04-19,66827,buy
 AMT,849,2024-04-19,66827,sell
 PLD,489,2024-04-19,40157,buy
 PLD,489,2024-04-19,40157,sell
 TSM,411,2024-04-19,89906,buy
 TSM,411,2024-04-19,89906,sell
 SHEL,408,2024-04-19,25741,buy
 SHEL,408,2024-04-19,25741,sell
 BRK.B,566,2024-04-19,27977,buy
 BRK.B,566,2024-04-19,27977,sell
 NKE,85,2024-04-19,84285,buy
 NKE,85,2024-04-22,84285,sell
AAPL,520,2024-04-19,26688,buy
AAPL,520,2024-04-22,26688,sell
 MSFT,794,2024-04-22,39942,buy
 MSFT,794,2024-04-22,39942,sell
 GOOGL,388,2024-04-22,67690,buy
 GOOGL,388,2024-04-22,67690,sell
 AMZN,999,2024-04-22,16799,buy
 AMZN,999,2024-04-22,16799,sell
 NVDA,493,2024-04-22,1095,buy
 NVDA,493,2024-04-22,1095,sell
 JPM,231,2024-04-22,83952,buy
 JPM,231,2024-04-22,83952,sell
 BAC,980,2024-04-22,62029,buy
 BAC,980,2024-04-22,62029,sell
 WFC,685,2024-04-22,16899,buy
 WFC,685,2024-04-22,16899,sell
 JNJ,160,2024-04-22,81646,buy
 JNJ,160,2024-04-22,81646,sell
 UNH,967,2024-04-22,49437,buy
 UNH,967,2024-04-22,49437,sell
 MRK,534,2024-04-22,29552,buy
 MRK,534,2024-04-22,29552,sell
 PFE,363,2024-04-22,2126,buy
 PFE,363,2024-04-22,2126,sell
 PG,975,2024-04-22,35946,buy
 PG,975,2024-04-22,35946,sell
 KO,89,2024-04-22,71736,buy
 KO,89,2024-04-22,71736,sell
 PEP,34,2024-04-22,60475,buy
 PEP,34,2024-04-23,60475,sell
 XOM,112,2024-04-22,38136,buy
 XOM,112,2024-04-23,38136,sell
 CVX,787,2024-04-23,75198,buy
 CVX,787,2024-04-23,75198,sell
 GE,545,2024-04-23,19876,buy
 GE,545,2024-04-23,19876,sell
 HON,687,2024-04-23,52379,buy
 HON,687,2024-04-23,52379,sell
 LMT,94,2024-04-23,73472,buy
 LMT,94,2024-04-23,73472,sell
 META,465,2024-04-23,5424,buy
 META,465,2024-04-23,5424,sell
 VZ,852,2024-04-23,91304,buy
 VZ,852,2024-04-23,91304,sell
 T,95,2024-04-23,60702,buy
 T,95,2024-04-23,60702,sell
 DIS,686,2024-04-23,55903,buy
 DIS,686,2024-04-23,55903,sell
 AMT,798,2024-04-23,15683,buy
 AMT,798,2024-04-23,15683,sell
 PLD,172,2024-04-23,30827,buy
 PLD,172,2024-04-23,30827,sell
 TSM,576,2024-04-23,25422,buy
 TSM,576,2024-04-23,25422,sell
 SHEL,956,2024-04-23,46913,buy
 SHEL,956,2024-04-23,46913,sell
 BRK.B,281,2024-04-23,931,buy
 BRK.B,281,2024-04-23,931,sell
 NKE,385,2024-04-23,18151,buy
 NKE,385,2024-04-24,18151,sell
AAPL,70,2024-04-23,42004,buy
AAPL,70,2024-04-24,42004,sell
 MSFT,268,2024-04-24,11821,buy
 MSFT,268,2024-04-24,11821,sell
 GOOGL,693,2024-04-24,64849,buy
 GOOGL,693,2024-04-24,64849,sell
 AMZN,89,2024-04-24,74566,buy
 AMZN,89,2024-04-24,74566,sell
 NVDA,605,2024-04-24,74765,buy
 NVDA,605,2024-04-24,74765,sell
 JPM,149,2024-04-24,80110,buy
 JPM,149,2024-04-24,80110,sell
 BAC,908,2024-04-24,86961,buy
 BAC,908,2024-04-24,86961,sell
 WFC,897,2024-04-24,37641,buy
 WFC,897,2024-04-24,37641,sell
 JNJ,874,2024-04-24,58537,buy
 JNJ,874,2024-04-24,58537,sell
 UNH,402,2024-04-24,45562,buy
 UNH,402,2024-04-24,45562,sell
 MRK,929,2024-04-24,86840,buy
 MRK,929,2024-04-24,86840,sell
 PFE,702,2024-04-24,75760,buy
 PFE,702,2024-04-24,75760,sell
 PG,984,2024-04-24,51268,buy
 PG,984,2024-04-24,51268,sell
 KO,716,2024-04-24,40758,buy
 KO,716,2024-04-24,40758,sell
 PEP,921,2024-04-24,471,buy
 PEP,921,2024-04-25,471,sell
 XOM,655,2024-04-24,84212,buy
 XOM,655,2024-04-25,84212,sell
 CVX,134,2024-04-25,79783,buy
 CVX,134,2024-04-25,79783,sell
 GE,154,2024-04-25,68860,buy
 GE,154,2024-04-25,68860,sell
 HON,516,2024-04-25,27048,buy
 HON,516,2024-04-25,27048,sell
 LMT,95,2024-04-25,27219,buy
 LMT,95,2024-04-25,27219,sell
 META,904,2024-04-25,29700,buy
 META,904,2024-04-25,29700,sell
 VZ,389,2024-04-25,47045,buy
 VZ,389,2024-04-25,47045,sell
 T,101,2024-04-25,79338,buy
 T,101,2024-04-25,79338,sell
 DIS,392,2024-04-25,27550,buy
 DIS,392,2024-04-25,27550,sell
 AMT,978,2024-04-25,28175,buy
 AMT,978,2024-04-25,28175,sell
 PLD,281,2024-04-25,23144,buy
 PLD,281,2024-04-25,23144,sell
 TSM,288,2024-04-25,51510,buy
 TSM,288,2024-04-25,51510,sell
 SHEL,567,2024-04-25,15532,buy
 SHEL,567,2024-04-25,15532,sell
 BRK.B,446,2024-04-25,84666,buy
 BRK.B,446,2024-04-25,84666,sell
 NKE,25,2024-04-25,30906,buy
 NKE,25,2024-04-26,30906,sell
AAPL,226,2024-04-25,62810,buy
AAPL,226,2024-04-26,62810,sell
 MSFT,665,2024-04-26,39500,buy
 MSFT,665,2024-04-26,39500,sell
 GOOGL,281,2024-04-26,92467,buy
 GOOGL,281,2024-04-26,92467,sell
 AMZN,69,2024-04-26,15504,buy
 AMZN,69,2024-04-26,15504,sell
 NVDA,194,2024-04-26,35278,buy
 NVDA,194,2024-04-26,35278,sell
 JPM,7,2024-04-26,93472,buy
 JPM,7,2024-04-26,93472,sell
 BAC,936,2024-04-26,41681,buy
 BAC,936,2024-04-26,41681,sell
 WFC,906,2024-04-26,7443,buy
 WFC,906,2024-04-26,7443,sell
 JNJ,714,2024-04-26,15570,buy
 JNJ,714,2024-04-26,15570,sell
 UNH,110,2024-04-26,8857,buy
 UNH,110,2024-04-26,8857,sell
 MRK,666,2024-04-26,64423,buy
 MRK,666,2024-04-26,64423,sell
 PFE,839,2024-04-26,93111,buy
 PFE,839,2024-04-26,93111,sell
 PG,693,2024-04-26,35410,buy
 PG,693,2024-04-26,35410,sell
 KO,919,2024-04-26,1616,buy
 KO,919,2024-04-26,1616,sell
 PEP,668,2024-04-26,79780,buy
 PEP,668,2024-04-29,79780,sell
 XOM,48,2024-04-26,9484,buy
 XOM,48,2024-04-29,9484,sell
 CVX,336,2024-04-29,31016,buy
 CVX,336,2024-04-29,31016,sell
 GE,442,2024-04-29,21124,buy
 GE,442,2024-04-29,21124,sell
 HON,405,2024-04-29,45632,buy
 HON,405,2024-04-29,45632,sell
 LMT,454,2024-04-29,58032,buy
 LMT,454,2024-04-29,58032,sell
 META,267,2024-04-29,62562,buy
 META,267,2024-04-29,62562,sell
 VZ,468,2024-04-29,1868,buy
 VZ,468,2024-04-29,1868,sell
 T,602,2024-04-29,4562,buy
 T,602,2024-04-29,4562,sell
 DIS,731,2024-04-29,54606,buy
 DIS,731,2024-04-29,54606,sell
 AMT,712,2024-04-29,90179,buy
 AMT,712,2024-04-29,90179,sell
 PLD,718,2024-04-29,19630,buy
 PLD,718,2024-04-29,19630,sell
 TSM,979,2024-04-29,58275,buy
 TSM,979,2024-04-29,58275,sell
 SHEL,218,2024-04-29,37253,buy
 SHEL,218,2024-04-29,37253,sell
 BRK.B,118,2024-04-29,42004,buy
 BRK.B,118,2024-04-29,42004,sell
 NKE,822,2024-04-29,35763,buy
 NKE,822,2024-04-30,35763,sell
AAPL,372,2024-04-29,34809,buy
AAPL,372,2024-04-30,34809,sell
 MSFT,279,2024-04-30,73251,buy
 MSFT,279,2024-04-30,73251,sell
 GOOGL,509,2024-04-30,37543,buy
 GOOGL,509,2024-04-30,37543,sell
 AMZN,905,2024-04-30,42961,buy
 AMZN,905,2024-04-30,42961,sell
 NVDA,147,2024-04-30,4088,buy
 NVDA,147,2024-04-30,4088,sell
 JPM,870,2024-04-30,76318,buy
 JPM,870,2024-04-30,76318,sell
 BAC,325,2024-04-30,33947,buy
 BAC,325,2024-04-30,33947,sell
 WFC,55,2024-04-30,5748,buy
 WFC,55,2024-04-30,5748,sell
 JNJ,825,2024-04-30,93379,buy
 JNJ,825,2024-04-30,93379,sell
 UNH,5,2024-04-30,28783,buy
 UNH,5,2024-04-30,28783,sell
 MRK,4,2024-04-30,62219,buy
 MRK,4,2024-04-30,62219,sell
 PFE,273,2024-04-30,88222,buy
 PFE,273,2024-04-30,88222,sell
 PG,352,2024-04-30,8998,buy
 PG,352,2024-04-30,8998,sell
 KO,126,2024-04-30,51074,buy
 KO,126,2024-04-30,51074,sell
 PEP,24,2024-04-30,21506,buy
 PEP,24,2024-05-01,21506,sell
 XOM,717,2024-04-30,86730,buy
 XOM,717,2024-05-01,86730,sell
 CVX,543,2024-05-01,91064,buy
 CVX,543,2024-05-01,91064,sell
 GE,602,2024-05-01,18153,buy
 GE,602,2024-05-01,18153,sell
 HON,129,2024-05-01,87772,buy
 HON,129,2024-05-01,87772,sell
 LMT,2,2024-05-01,53793,buy
 LMT,2,2024-05-01,53793,sell
 META,928,2024-05-01,84860,buy
 META,928,2024-05-01,84860,sell
 VZ,196,2024-05-01,22478,buy
 VZ,196,2024-05-01,22478,sell
 T,703,2024-05-01,42550,buy
 T,703,2024-05-01,42550,sell
 DIS,214,2024-05-01,64148,buy
 DIS,214,2024-05-01,64148,sell
 AMT,211,2024-05-01,57541,buy
 AMT,211,2024-05-01,57541,sell
 PLD,571,2024-05-01,90614,buy
 PLD,571,2024-05-01,90614,sell
 TSM,562,2024-05-01,70130,buy
 TSM,562,2024-05-01,70130,sell
 SHEL,372,2024-05-01,4419,buy
 SHEL,372,2024-05-01,4419,sell
 BRK.B,141,2024-05-01,8999,buy
 BRK.B,141,2024-05-01,8999,sell
 NKE,258,2024-05-01,87558,buy
 NKE,258,2024-05-02,87558,sell
AAPL,817,2024-05-01,35174,buy
AAPL,817,2024-05-02,35174,sell
 MSFT,413,2024-05-02,57585,buy
 MSFT,413,2024-05-02,57585,sell
 GOOGL,462,2024-05-02,59335,buy
 GOOGL,462,2024-05-02,59335,sell
 AMZN,372,2024-05-02,1042,buy
 AMZN,372,2024-05-02,1042,sell
 NVDA,363,2024-05-02,92771,buy
 NVDA,363,2024-05-02,92771,sell
 JPM,575,2024-05-02,48930,buy
 JPM,575,2024-05-02,48930,sell
 BAC,805,2024-05-02,24385,buy
 BAC,805,2024-05-02,24385,sell
 WFC,137,2024-05-02,50913,buy
 WFC,137,2024-05-02,50913,sell
 JNJ,811,2024-05-02,55660,buy
 JNJ,811,2024-05-02,55660,sell
 UNH,129,2024-05-02,45695,buy
 UNH,129,2024-05-02,45695,sell
 MRK,572,2024-05-02,67077,buy
 MRK,572,2024-05-02,67077,sell
 PFE,248,2024-05-02,85959,buy
 PFE,248,2024-05-02,85959,sell
 PG,540,2024-05-02,92479,buy
 PG,540,2024-05-02,92479,sell
 KO,195,2024-05-02,31394,buy
 KO,195,2024-05-02,31394,sell
 PEP,382,2024-05-02,12696,buy
 PEP,382,2024-05-03,12696,sell
 XOM,86,2024-05-02,79197,buy
 XOM,86,2024-05-03,79197,sell
 CVX,876,2024-05-03,45345,buy
 CVX,876,2024-05-03,45345,sell
 GE,692,2024-05-03,77025,buy
 GE,692,2024-05-03,77025,sell
 HON,470,2024-05-03,38864,buy
 HON,470,2024-05-03,38864,sell
 LMT,74,2024-05-03,22095,buy
 LMT,74,2024-05-03,22095,sell
 META,73,2024-05-03,39642,buy
 META,73,2024-05-03,39642,sell
 VZ,434,2024-05-03,26720,buy
 VZ,434,2024-05-03,26720,sell
 T,200,2024-05-03,90597,buy
 T,200,2024-05-03,90597,sell
 DIS,195,2024-05-03,27558,buy
 DIS,195,2024-05-03,27558,sell
 AMT,184,2024-05-03,2630,buy
 AMT,184,2024-05-03,2630,sell
 PLD,475,2024-05-03,66420,buy
 PLD,475,2024-05-03,66420,sell
 TSM,817,2024-05-03,26756,buy
 TSM,817,2024-05-03,26756,sell
 SHEL,546,2024-05-03,52299,buy
 SHEL,546,2024-05-03,52299,sell
 BRK.B,686,2024-05-03,54580,buy
 BRK.B,686,2024-05-03,54580,sell
 NKE,550,2024-05-03,27160,buy
 NKE,550,2024-05-06,27160,sell
AAPL,713,2024-05-03,55554,buy
AAPL,713,2024-05-06,55554,sell
 MSFT,632,2024-05-06,67240,buy
 MSFT,632,2024-05-06,67240,sell
 GOOGL,217,2024-05-06,38495,buy
 GOOGL,217,2024-05-06,38495,sell
 AMZN,133,2024-05-06,72981,buy
 AMZN,133,2024-05-06,72981,sell
 NVDA,436,2024-05-06,48122,buy
 NVDA,436,2024-05-06,48122,sell
 JPM,192,2024-05-06,18128,buy
 JPM,192,2024-05-06,18128,sell
 BAC,72,2024-05-06,40452,buy
 BAC,72,2024-05-06,40452,sell
 WFC,50,2024-05-06,21740,buy
 WFC,50,2024-05-06,21740,sell
 JNJ,164,2024-05-06,24179,buy
 JNJ,164,2024-05-06,24179,sell
 UNH,540,2024-05-06,90875,buy
 UNH,540,2024-05-06,90875,sell
 MRK,262,2024-05-06,81736,buy
 MRK,262,2024-05-06,81736,sell
 PFE,908,2024-05-06,38713,buy
 PFE,908,2024-05-06,38713,sell
 PG,391,2024-05-06,70897,buy
 PG,391,2024-05-06,70897,sell
 KO,480,2024-05-06,31568,buy
 KO,480,2024-05-06,31568,sell
 PEP,381,2024-05-06,39676,buy
 PEP,381,2024-05-07,39676,sell
 XOM,178,2024-05-06,61947,buy
 XOM,178,2024-05-07,61947,sell
 CVX,604,2024-05-07,83414,buy
 CVX,604,2024-05-07,83414,sell
 GE,665,2024-05-07,33508,buy
 GE,665,2024-05-07,33508,sell
 HON,327,2024-05-07,24164,buy
 HON,327,2024-05-07,24164,sell
 LMT,778,2024-05-07,38266,buy
 LMT,778,2024-05-07,38266,sell
 META,421,2024-05-07,2793,buy
 META,421,2024-05-07,2793,sell
 VZ,420,2024-05-07,92603,buy
 VZ,420,2024-05-07,92603,sell
 T,422,2024-05-07,85372,buy
 T,422,2024-05-07,85372,sell
 DIS,251,2024-05-07,89782,buy
 DIS,251,2024-05-07,89782,sell
 AMT,127,2024-05-07,59810,buy
 AMT,127,2024-05-07,59810,sell
 PLD,531,2024-05-07,64289,buy
 PLD,531,2024-05-07,64289,sell
 TSM,56,2024-05-07,61621,buy
 TSM,56,2024-05-07,61621,sell
 SHEL,518,2024-05-07,70257,buy
 SHEL,518,2024-05-07,70257,sell
 BRK.B,60,2024-05-07,37194,buy
